"adhesion_id","created_at","adherent_id","jardin_id","date_adhesion","montant","saison_id"
762,2024-01-31 07:11:06.707 +0100,753,2,2022-01-01,30,2
763,2024-01-31 07:11:06.707 +0100,2066,2,2022-01-01,30,2
764,2024-01-31 07:11:06.707 +0100,1756,2,2022-01-01,30,2
765,2024-01-31 07:11:06.707 +0100,943,2,2022-01-01,30,2
766,2024-01-31 07:11:06.707 +0100,1922,2,2022-01-01,30,2
767,2024-01-31 07:11:06.707 +0100,1122,2,2022-01-01,30,2
768,2024-01-31 07:11:06.707 +0100,317,2,2022-01-01,30,2
769,2024-01-31 07:11:06.707 +0100,2395,2,2022-01-01,30,2
770,2024-01-31 07:11:06.707 +0100,523,2,2022-01-01,30,2
771,2024-01-31 07:11:06.707 +0100,1873,2,2022-01-01,30,2
772,2024-01-31 07:11:06.707 +0100,723,2,2022-01-01,30,2
773,2024-01-31 07:11:06.707 +0100,2115,2,2022-01-01,30,2
774,2024-01-31 07:11:06.707 +0100,1792,2,2022-01-01,30,2
775,2024-01-31 07:11:06.707 +0100,1273,2,2022-01-01,30,2
776,2024-01-31 07:11:06.707 +0100,1913,2,2022-01-01,30,2
777,2024-01-31 07:11:06.707 +0100,1051,2,2022-01-01,30,2
778,2024-01-31 07:11:06.707 +0100,2138,2,2022-01-01,30,2
779,2024-01-31 07:11:06.707 +0100,236,2,2022-01-01,30,2
780,2024-01-31 07:11:06.707 +0100,1283,2,2022-01-01,30,2
781,2024-01-31 07:11:06.707 +0100,2396,2,2022-01-01,30,2
782,2024-01-31 07:11:06.707 +0100,1825,2,2022-01-01,30,2
783,2024-01-31 07:11:06.707 +0100,1461,2,2022-01-01,30,2
784,2024-01-31 07:11:06.707 +0100,1009,2,2022-01-01,30,2
785,2024-01-31 07:11:06.707 +0100,1004,2,2022-01-01,30,2
786,2024-01-31 07:11:06.707 +0100,1125,2,2022-01-01,30,2
787,2024-01-31 07:11:06.707 +0100,1181,2,2022-01-01,30,2
788,2024-01-31 07:11:06.707 +0100,1890,2,2022-01-01,30,2
789,2024-01-31 07:11:06.707 +0100,1979,2,2022-01-01,30,2
790,2024-01-31 07:11:06.707 +0100,1615,2,2022-01-01,30,2
791,2024-01-31 07:11:06.707 +0100,818,2,2022-01-01,30,2
792,2024-01-31 07:11:06.707 +0100,1896,2,2022-01-01,30,2
793,2024-01-31 07:11:06.707 +0100,2316,2,2022-01-01,30,2
794,2024-01-31 07:11:06.707 +0100,796,2,2022-01-01,30,2
795,2024-01-31 07:11:06.707 +0100,983,2,2022-01-01,30,2
796,2024-01-31 07:11:06.707 +0100,854,2,2022-01-01,30,2
797,2024-01-31 07:11:06.707 +0100,2224,2,2022-01-01,30,2
798,2024-01-31 07:11:06.707 +0100,313,2,2022-01-01,30,2
799,2024-01-31 07:11:06.707 +0100,1412,2,2022-01-01,30,2
800,2024-01-31 07:11:06.707 +0100,1344,2,2022-01-01,30,2
801,2024-01-31 07:11:06.707 +0100,1976,2,2022-01-01,30,2
802,2024-01-31 07:11:06.707 +0100,2397,2,2022-01-01,30,2
803,2024-01-31 07:11:06.707 +0100,2398,2,2022-01-01,30,2
804,2024-01-31 07:11:06.707 +0100,1602,2,2022-01-01,30,2
805,2024-01-31 07:11:06.707 +0100,2401,2,2022-01-01,30,2
806,2024-01-31 07:11:06.707 +0100,2097,2,2022-01-01,30,2
807,2024-01-31 07:11:06.707 +0100,829,2,2022-01-01,30,2
808,2024-01-31 07:11:06.707 +0100,2056,2,2022-01-01,30,2
809,2024-01-31 07:11:06.707 +0100,510,2,2022-01-01,30,2
810,2024-01-31 07:11:06.707 +0100,2404,2,2022-01-01,30,2
811,2024-01-31 07:11:06.707 +0100,2382,2,2022-01-01,30,2
812,2024-01-31 07:11:06.707 +0100,2217,2,2022-01-01,30,2
813,2024-01-31 07:11:06.707 +0100,2410,2,2022-01-01,30,2
814,2024-01-31 07:11:06.707 +0100,2130,2,2022-01-01,30,2
815,2024-01-31 07:11:06.707 +0100,77,2,2022-01-01,30,2
816,2024-01-31 07:11:06.707 +0100,2413,2,2022-01-01,30,2
817,2024-01-31 07:11:06.707 +0100,2415,2,2022-01-01,30,2
818,2024-01-31 07:11:06.707 +0100,1133,2,2022-01-01,30,2
1024,2024-01-31 07:11:06.707 +0100,113,2,2023-01-01,30,5
1025,2024-01-31 07:11:06.707 +0100,674,2,2023-01-01,30,5
1026,2024-01-31 07:11:06.707 +0100,1799,2,2023-01-01,30,5
1027,2024-01-31 07:11:06.707 +0100,2142,2,2023-01-01,30,5
1028,2024-01-31 07:11:06.707 +0100,451,2,2023-01-01,30,5
1029,2024-01-31 07:11:06.707 +0100,1717,2,2023-01-01,30,5
1030,2024-01-31 07:11:06.707 +0100,42,2,2023-01-01,30,5
1031,2024-01-31 07:11:06.707 +0100,1302,2,2023-01-01,30,5
1032,2024-01-31 07:11:06.707 +0100,330,2,2023-01-01,30,5
1033,2024-01-31 07:11:06.707 +0100,198,2,2023-01-01,30,5
1034,2024-01-31 07:11:06.707 +0100,1042,2,2023-01-01,30,5
1035,2024-01-31 07:11:06.707 +0100,328,2,2023-01-01,30,5
1036,2024-01-31 07:11:06.707 +0100,1742,2,2023-01-01,30,5
1037,2024-01-31 07:11:06.707 +0100,1618,2,2023-01-01,30,5
1038,2024-01-31 07:11:06.707 +0100,150,2,2023-01-01,30,5
1039,2024-01-31 07:11:06.707 +0100,1077,2,2023-01-01,30,5
1040,2024-01-31 07:11:06.707 +0100,1314,2,2023-01-01,30,5
1041,2024-01-31 07:11:06.707 +0100,720,2,2023-01-01,30,5
1042,2024-01-31 07:11:06.707 +0100,1569,2,2023-01-01,30,5
1043,2024-01-31 07:11:06.707 +0100,255,2,2023-01-01,30,5
1044,2024-01-31 07:11:06.707 +0100,246,2,2023-01-01,30,5
1045,2024-01-31 07:11:06.707 +0100,814,2,2023-01-01,30,5
1046,2024-01-31 07:11:06.707 +0100,841,2,2023-01-01,30,5
1047,2024-01-31 07:11:06.707 +0100,622,2,2023-01-01,30,5
1048,2024-01-31 07:11:06.707 +0100,325,2,2023-01-01,30,5
1049,2024-01-31 07:11:06.707 +0100,522,2,2023-01-01,30,5
1050,2024-01-31 07:11:06.707 +0100,223,2,2023-01-01,30,5
1051,2024-01-31 07:11:06.707 +0100,940,2,2023-01-01,30,5
1052,2024-01-31 07:11:06.707 +0100,789,2,2023-01-01,30,5
1053,2024-01-31 07:11:06.707 +0100,322,2,2023-01-01,30,5
1054,2024-01-31 07:11:06.707 +0100,1518,2,2023-01-01,30,5
1055,2024-01-31 07:11:06.707 +0100,1443,2,2023-01-01,30,5
1056,2024-01-31 07:11:06.707 +0100,1683,2,2023-01-01,30,5
1057,2024-01-31 07:11:06.707 +0100,320,2,2023-01-01,30,5
1058,2024-01-31 07:11:06.707 +0100,1604,2,2023-01-01,30,5
1059,2024-01-31 07:11:06.707 +0100,1464,2,2023-01-01,30,5
1060,2024-01-31 07:11:06.707 +0100,499,2,2023-01-01,30,5
1061,2024-01-31 07:11:06.707 +0100,951,2,2023-01-01,30,5
1062,2024-01-31 07:11:06.707 +0100,689,2,2023-01-01,30,5
1063,2024-01-31 07:11:06.707 +0100,251,2,2023-01-01,30,5
1064,2024-01-31 07:11:06.707 +0100,1580,2,2023-01-01,30,5
1065,2024-01-31 07:11:06.707 +0100,981,2,2023-01-01,30,5
1066,2024-01-31 07:11:06.707 +0100,1606,2,2023-01-01,30,5
1067,2024-01-31 07:11:06.707 +0100,180,2,2023-01-01,30,5
1068,2024-01-31 07:11:06.707 +0100,1419,2,2023-01-01,30,5
1069,2024-01-31 07:11:06.707 +0100,1730,2,2023-01-01,30,5
1070,2024-01-31 07:11:06.707 +0100,139,2,2023-01-01,30,5
1071,2024-01-31 07:11:06.707 +0100,416,2,2023-01-01,30,5
1072,2024-01-31 07:11:06.707 +0100,519,2,2023-01-01,30,5
1073,2024-01-31 07:11:06.707 +0100,815,2,2023-01-01,30,5
1074,2024-01-31 07:11:06.707 +0100,247,2,2023-01-01,30,5
1075,2024-01-31 07:11:06.707 +0100,207,2,2023-01-01,30,5
1076,2024-01-31 07:11:06.707 +0100,1346,2,2023-01-01,30,5
1077,2024-01-31 07:11:06.707 +0100,1405,2,2023-01-01,30,5
1078,2024-01-31 07:11:06.707 +0100,196,2,2023-01-01,30,5
1079,2024-01-31 07:11:06.707 +0100,747,2,2023-01-01,30,5
1080,2024-01-31 07:11:06.707 +0100,2320,2,2023-01-01,30,5
1081,2024-01-31 07:11:06.707 +0100,502,2,2023-01-01,30,5
1082,2024-01-31 07:11:06.707 +0100,1387,2,2023-01-01,30,5
1083,2024-01-31 07:11:06.707 +0100,1649,2,2023-01-01,30,5
1084,2024-01-31 07:11:06.707 +0100,934,2,2023-01-01,30,5
1085,2024-01-31 07:11:06.707 +0100,821,2,2023-01-01,30,5
1086,2024-01-31 07:11:06.707 +0100,2227,2,2023-01-01,30,5
1087,2024-01-31 07:11:06.707 +0100,1549,2,2023-01-01,30,5
1088,2024-01-31 07:11:06.707 +0100,2260,2,2023-01-01,30,5
1089,2024-01-31 07:11:06.707 +0100,1555,2,2023-01-01,30,5
1090,2024-01-31 07:11:06.707 +0100,1119,2,2023-01-01,30,5
1091,2024-01-31 07:11:06.707 +0100,1590,2,2023-01-01,30,5
1092,2024-01-31 07:11:06.707 +0100,1507,2,2023-01-01,30,5
1093,2024-01-31 07:11:06.707 +0100,2120,2,2023-01-01,30,5
1094,2024-01-31 07:11:06.707 +0100,2118,2,2023-01-01,30,5
1095,2024-01-31 07:11:06.707 +0100,1710,2,2023-01-01,30,5
1096,2024-01-31 07:11:06.707 +0100,1352,2,2023-01-01,30,5
1097,2024-01-31 07:11:06.707 +0100,986,2,2023-01-01,30,5
1098,2024-01-31 07:11:06.707 +0100,1562,2,2023-01-01,30,5
1099,2024-01-31 07:11:06.707 +0100,1141,2,2023-01-01,30,5
1100,2024-01-31 07:11:06.707 +0100,525,2,2023-01-01,30,5
1101,2024-01-31 07:11:06.707 +0100,626,2,2023-01-01,30,5
1102,2024-01-31 07:11:06.707 +0100,1007,2,2023-01-01,30,5
1103,2024-01-31 07:11:06.707 +0100,1428,2,2023-01-01,30,5
1104,2024-01-31 07:11:06.707 +0100,332,2,2023-01-01,30,5
1105,2024-01-31 07:11:06.707 +0100,1220,2,2023-01-01,30,5
1106,2024-01-31 07:11:06.707 +0100,2123,2,2023-01-01,30,5
1107,2024-01-31 07:11:06.707 +0100,1432,2,2023-01-01,30,5
1108,2024-01-31 07:11:06.707 +0100,1500,2,2023-01-01,30,5
1109,2024-01-31 07:11:06.707 +0100,995,2,2023-01-01,30,5
1110,2024-01-31 07:11:06.707 +0100,1047,2,2023-01-01,30,5
1111,2024-01-31 07:11:06.707 +0100,1454,2,2023-01-01,30,5
1112,2024-01-31 07:11:06.707 +0100,265,2,2023-01-01,30,5
1113,2024-01-31 07:11:06.707 +0100,1262,2,2023-01-01,30,5
1114,2024-01-31 07:11:06.707 +0100,867,2,2023-01-01,30,5
1115,2024-01-31 07:11:06.707 +0100,1421,2,2023-01-01,30,5
1116,2024-01-31 07:11:06.707 +0100,659,2,2023-01-01,30,5
1117,2024-01-31 07:11:06.707 +0100,731,2,2023-01-01,30,5
1118,2024-01-31 07:11:06.707 +0100,955,2,2023-01-01,30,5
1119,2024-01-31 07:11:06.707 +0100,418,2,2023-01-01,30,5
1120,2024-01-31 07:11:06.707 +0100,271,2,2023-01-01,30,5
1121,2024-01-31 07:11:06.707 +0100,1325,2,2023-01-01,30,5
1122,2024-01-31 07:11:06.707 +0100,274,2,2023-01-01,30,5
1123,2024-01-31 07:11:06.707 +0100,826,2,2023-01-01,30,5
1124,2024-01-31 07:11:06.707 +0100,1329,2,2023-01-01,30,5
1125,2024-01-31 07:11:06.707 +0100,734,2,2023-01-01,30,5
1126,2024-01-31 07:11:06.707 +0100,455,2,2023-01-01,30,5
1127,2024-01-31 07:11:06.707 +0100,1488,2,2023-01-01,30,5
1128,2024-01-31 07:11:06.707 +0100,1108,2,2023-01-01,30,5
1129,2024-01-31 07:11:06.707 +0100,1289,2,2023-01-01,30,5
1130,2024-01-31 07:11:06.707 +0100,1062,2,2023-01-01,30,5
1131,2024-01-31 07:11:06.707 +0100,835,2,2023-01-01,30,5
1132,2024-01-31 07:11:06.707 +0100,129,2,2023-01-01,30,5
1133,2024-01-31 07:11:06.707 +0100,644,2,2023-01-01,30,5
1134,2024-01-31 07:11:06.707 +0100,2259,2,2023-01-01,30,5
1135,2024-01-31 07:11:06.707 +0100,1714,2,2023-01-01,30,5
1136,2024-01-31 07:11:06.707 +0100,1251,2,2023-01-01,30,5
1137,2024-01-31 07:11:06.707 +0100,534,2,2023-01-01,30,5
1138,2024-01-31 07:11:06.707 +0100,640,2,2023-01-01,30,5
1139,2024-01-31 07:11:06.707 +0100,1634,2,2023-01-01,30,5
1140,2024-01-31 07:11:06.707 +0100,535,2,2023-01-01,30,5
1141,2024-01-31 07:11:06.707 +0100,703,2,2023-01-01,30,5
1142,2024-01-31 07:11:06.707 +0100,1247,2,2023-01-01,30,5
1143,2024-01-31 07:11:06.707 +0100,338,2,2023-01-01,30,5
1144,2024-01-31 07:11:06.707 +0100,1457,2,2023-01-01,30,5
1145,2024-01-31 07:11:06.707 +0100,1561,2,2023-01-01,30,5
1146,2024-01-31 07:11:06.707 +0100,177,2,2023-01-01,30,5
1147,2024-01-31 07:11:06.707 +0100,614,2,2023-01-01,30,5
1148,2024-01-31 07:11:06.707 +0100,1036,2,2023-01-01,30,5
1149,2024-01-31 07:11:06.707 +0100,540,2,2023-01-01,30,5
1150,2024-01-31 07:11:06.707 +0100,342,2,2023-01-01,30,5
1151,2024-01-31 07:11:06.707 +0100,1485,2,2023-01-01,30,5
1152,2024-01-31 07:11:06.707 +0100,437,2,2023-01-01,30,5
1153,2024-01-31 07:11:06.707 +0100,1063,2,2023-01-01,30,5
1154,2024-01-31 07:11:06.707 +0100,1130,2,2023-01-01,30,5
1155,2024-01-31 07:11:06.707 +0100,167,2,2023-01-01,30,5
1156,2024-01-31 07:11:06.707 +0100,278,2,2023-01-01,30,5
1157,2024-01-31 07:11:06.707 +0100,616,2,2023-01-01,30,5
1158,2024-01-31 07:11:06.707 +0100,1256,2,2023-01-01,30,5
1159,2024-01-31 07:11:06.707 +0100,344,2,2023-01-01,30,5
1160,2024-01-31 07:11:06.707 +0100,738,2,2023-01-01,30,5
1161,2024-01-31 07:11:06.707 +0100,1449,2,2023-01-01,30,5
1162,2024-01-31 07:11:06.707 +0100,548,2,2023-01-01,30,5
1163,2024-01-31 07:11:06.707 +0100,1112,2,2023-01-01,30,5
1164,2024-01-31 07:11:06.707 +0100,994,2,2023-01-01,30,5
1165,2024-01-31 07:11:06.707 +0100,945,2,2023-01-01,30,5
1166,2024-01-31 07:11:06.707 +0100,1646,2,2023-01-01,30,5
1167,2024-01-31 07:11:06.707 +0100,560,2,2023-01-01,30,5
1168,2024-01-31 07:11:06.707 +0100,829,2,2023-01-01,30,5
1169,2024-01-31 07:11:06.707 +0100,1509,2,2023-01-01,30,5
1170,2024-01-31 07:11:06.707 +0100,1521,2,2023-01-01,30,5
1171,2024-01-31 07:11:06.707 +0100,562,2,2023-01-01,30,5
1172,2024-01-31 07:11:06.707 +0100,792,2,2023-01-01,30,5
1173,2024-01-31 07:11:06.707 +0100,1277,2,2023-01-01,30,5
1174,2024-01-31 07:11:06.707 +0100,1308,2,2023-01-01,30,5
1175,2024-01-31 07:11:06.707 +0100,1015,2,2023-01-01,30,5
1176,2024-01-31 07:11:06.707 +0100,1409,2,2023-01-01,30,5
1177,2024-01-31 07:11:06.707 +0100,1613,2,2023-01-01,30,5
1178,2024-01-31 07:11:06.707 +0100,870,2,2023-01-01,30,5
1179,2024-01-31 07:11:06.707 +0100,174,2,2023-01-01,30,5
1180,2024-01-31 07:11:06.707 +0100,921,2,2023-01-01,30,5
1181,2024-01-31 07:11:06.707 +0100,1514,2,2023-01-01,30,5
1182,2024-01-31 07:11:06.707 +0100,1450,2,2023-01-01,30,5
1183,2024-01-31 07:11:06.707 +0100,1214,2,2023-01-01,30,5
1184,2024-01-31 07:11:06.707 +0100,192,2,2023-01-01,30,5
1185,2024-01-31 07:11:06.707 +0100,1278,2,2023-01-01,30,5
1186,2024-01-31 07:11:06.707 +0100,1294,2,2023-01-01,30,5
1187,2024-01-31 07:11:06.707 +0100,1544,2,2023-01-01,30,5
1188,2024-01-31 07:11:06.707 +0100,1075,2,2023-01-01,30,5
1189,2024-01-31 07:11:06.707 +0100,1425,2,2023-01-01,30,5
1190,2024-01-31 07:11:06.707 +0100,356,2,2023-01-01,30,5
1191,2024-01-31 07:11:06.707 +0100,1673,2,2023-01-01,30,5
1192,2024-01-31 07:11:06.707 +0100,1060,2,2023-01-01,30,5
1193,2024-01-31 07:11:06.707 +0100,1587,2,2023-01-01,30,5
1194,2024-01-31 07:11:06.707 +0100,715,2,2023-01-01,30,5
1195,2024-01-31 07:11:06.707 +0100,635,2,2023-01-01,30,5
1196,2024-01-31 07:11:06.707 +0100,1380,2,2023-01-01,30,5
1197,2024-01-31 07:11:06.707 +0100,54,2,2023-01-01,30,5
1198,2024-01-31 07:11:06.707 +0100,1167,2,2023-01-01,30,5
1199,2024-01-31 07:11:06.707 +0100,1053,2,2023-01-01,30,5
1200,2024-01-31 07:11:06.707 +0100,1026,2,2023-01-01,30,5
1201,2024-01-31 07:11:06.707 +0100,1456,2,2023-01-01,30,5
1202,2024-01-31 07:11:06.707 +0100,425,2,2023-01-01,30,5
1203,2024-01-31 07:11:06.707 +0100,603,2,2023-01-01,30,5
1204,2024-01-31 07:11:06.707 +0100,1584,2,2023-01-01,30,5
1205,2024-01-31 07:11:06.707 +0100,1117,2,2023-01-01,30,5
1206,2024-01-31 07:11:06.707 +0100,913,2,2023-01-01,30,5
1207,2024-01-31 07:11:06.707 +0100,844,2,2023-01-01,30,5
1208,2024-01-31 07:11:06.707 +0100,1021,2,2023-01-01,30,5
1209,2024-01-31 07:11:06.707 +0100,184,2,2023-01-01,30,5
1210,2024-01-31 07:11:06.707 +0100,578,2,2023-01-01,30,5
1211,2024-01-31 07:11:06.707 +0100,440,2,2023-01-01,30,5
1212,2024-01-31 07:11:06.707 +0100,1551,2,2023-01-01,30,5
1213,2024-01-31 07:11:06.707 +0100,1758,2,2023-01-01,30,5
1214,2024-01-31 07:11:06.707 +0100,1110,2,2023-01-01,30,5
1215,2024-01-31 07:11:06.707 +0100,884,2,2023-01-01,30,5
1216,2024-01-31 07:11:06.707 +0100,1142,2,2023-01-01,30,5
1217,2024-01-31 07:11:06.707 +0100,1582,2,2023-01-01,30,5
1218,2024-01-31 07:11:06.707 +0100,1680,2,2023-01-01,30,5
1219,2024-01-31 07:11:06.707 +0100,360,2,2023-01-01,30,5
1220,2024-01-31 07:11:06.707 +0100,443,2,2023-01-01,30,5
1221,2024-01-31 07:11:06.707 +0100,465,2,2023-01-01,30,5
1222,2024-01-31 07:11:06.707 +0100,1622,2,2023-01-01,30,5
1223,2024-01-31 07:11:06.707 +0100,612,2,2023-01-01,30,5
1224,2024-01-31 07:11:06.707 +0100,1726,2,2023-01-01,30,5
1225,2024-01-31 07:11:06.707 +0100,1178,2,2023-01-01,30,5
1226,2024-01-31 07:11:06.707 +0100,363,2,2023-01-01,30,5
1227,2024-01-31 07:11:06.707 +0100,285,2,2023-01-01,30,5
1228,2024-01-31 07:11:06.707 +0100,1242,2,2023-01-01,30,5
1229,2024-01-31 07:11:06.707 +0100,366,2,2023-01-01,30,5
1230,2024-01-31 07:11:06.707 +0100,1156,2,2023-01-01,30,5
1231,2024-01-31 07:11:06.707 +0100,217,2,2023-01-01,30,5
1232,2024-01-31 07:11:06.707 +0100,1394,2,2023-01-01,30,5
1233,2024-01-31 07:11:06.707 +0100,889,2,2023-01-01,30,5
1234,2024-01-31 07:11:06.707 +0100,1637,2,2023-01-01,30,5
1235,2024-01-31 07:11:06.707 +0100,831,2,2023-01-01,30,5
1236,2024-01-31 07:11:06.707 +0100,125,2,2023-01-01,30,5
1237,2024-01-31 07:11:06.707 +0100,717,2,2023-01-01,30,5
1238,2024-01-31 07:11:06.707 +0100,593,2,2023-01-01,30,5
1239,2024-01-31 07:11:06.707 +0100,637,2,2023-01-01,30,5
1240,2024-01-31 07:11:06.707 +0100,374,2,2023-01-01,30,5
1241,2024-01-31 07:11:06.707 +0100,609,2,2023-01-01,30,5
1242,2024-01-31 07:11:06.707 +0100,1468,2,2023-01-01,30,5
1243,2024-01-31 07:11:06.707 +0100,1674,2,2023-01-01,30,5
1244,2024-01-31 07:11:06.707 +0100,1751,2,2023-01-01,30,5
1245,2024-01-31 07:11:06.707 +0100,380,2,2023-01-01,30,5
1246,2024-01-31 07:11:06.707 +0100,1209,2,2023-01-01,30,5
1247,2024-01-31 07:11:06.707 +0100,428,2,2023-01-01,30,5
1248,2024-01-31 07:11:06.707 +0100,230,2,2023-01-01,30,5
1249,2024-01-31 07:11:06.707 +0100,584,2,2023-01-01,30,5
1250,2024-01-31 07:11:06.707 +0100,1470,2,2023-01-01,30,5
1251,2024-01-31 07:11:06.707 +0100,1564,2,2023-01-01,30,5
1252,2024-01-31 07:11:06.707 +0100,505,2,2023-01-01,30,5
1253,2024-01-31 07:11:06.707 +0100,741,2,2023-01-01,30,5
1254,2024-01-31 07:11:06.707 +0100,435,2,2023-01-01,30,5
1255,2024-01-31 07:11:06.707 +0100,989,2,2023-01-01,30,5
1256,2024-01-31 07:11:06.707 +0100,745,2,2023-01-01,30,5
1257,2024-01-31 07:11:06.707 +0100,1193,2,2023-01-01,30,5
1258,2024-01-31 07:11:06.707 +0100,1775,2,2023-01-01,30,5
1259,2024-01-31 07:11:06.707 +0100,992,2,2023-01-01,30,5
1260,2024-01-31 07:11:06.707 +0100,1023,2,2023-01-01,30,5
1261,2024-01-31 07:11:06.707 +0100,287,2,2023-01-01,30,5
1262,2024-01-31 07:11:06.707 +0100,1318,2,2023-01-01,30,5
1263,2024-01-31 07:11:06.707 +0100,387,2,2023-01-01,30,5
1264,2024-01-31 07:11:06.707 +0100,1056,2,2023-01-01,30,5
1265,2024-01-31 07:11:06.707 +0100,1736,2,2023-01-01,30,5
1266,2024-01-31 07:11:06.707 +0100,508,2,2023-01-01,30,5
1267,2024-01-31 07:11:06.707 +0100,1160,2,2023-01-01,30,5
1268,2024-01-31 07:11:06.707 +0100,586,2,2023-01-01,30,5
1269,2024-01-31 07:11:06.707 +0100,658,2,2023-01-01,30,5
1270,2024-01-31 07:11:06.707 +0100,751,2,2023-01-01,30,5
1271,2024-01-31 07:11:06.707 +0100,63,2,2023-01-01,30,5
1272,2024-01-31 07:11:06.707 +0100,61,2,2023-01-01,30,5
1273,2024-01-31 07:11:06.707 +0100,1189,2,2023-01-01,30,5
1274,2024-01-31 07:11:06.707 +0100,2395,2,2023-01-01,30,5
1275,2024-01-31 07:11:06.707 +0100,432,2,2023-01-01,30,5
1276,2024-01-31 07:11:06.707 +0100,2033,2,2023-01-01,30,5
1277,2024-01-31 07:11:06.707 +0100,291,2,2023-01-01,30,5
1278,2024-01-31 07:11:06.707 +0100,1453,2,2023-01-01,30,5
1279,2024-01-31 07:11:06.707 +0100,1139,2,2023-01-01,30,5
1280,2024-01-31 07:11:06.707 +0100,1028,2,2023-01-01,30,5
1281,2024-01-31 07:11:06.707 +0100,1184,2,2023-01-01,30,5
1282,2024-01-31 07:11:06.707 +0100,1363,2,2023-01-01,30,5
1283,2024-01-31 07:11:06.707 +0100,119,2,2023-01-01,30,5
1284,2024-01-31 07:11:06.707 +0100,70,2,2023-01-01,30,5
1285,2024-01-31 07:11:06.707 +0100,1528,2,2023-01-01,30,5
1286,2024-01-31 07:11:06.707 +0100,590,2,2023-01-01,30,5
1287,2024-01-31 07:11:06.707 +0100,758,2,2023-01-01,30,5
1288,2024-01-31 07:11:06.707 +0100,1396,2,2023-01-01,30,5
1289,2024-01-31 07:11:06.707 +0100,727,2,2023-01-01,30,5
1290,2024-01-31 07:11:06.707 +0100,1114,2,2023-01-01,30,5
1291,2024-01-31 07:11:06.707 +0100,1093,2,2023-01-01,30,5
1292,2024-01-31 07:11:06.707 +0100,897,2,2023-01-01,30,5
1293,2024-01-31 07:11:06.707 +0100,24,2,2023-01-01,30,5
1294,2024-01-31 07:11:06.707 +0100,1089,2,2023-01-01,30,5
1295,2024-01-31 07:11:06.707 +0100,155,2,2023-01-01,30,5
1296,2024-01-31 07:11:06.707 +0100,1239,2,2023-01-01,30,5
1297,2024-01-31 07:11:06.707 +0100,797,2,2023-01-01,30,5
1298,2024-01-31 07:11:06.707 +0100,862,2,2023-01-01,30,5
1299,2024-01-31 07:11:06.707 +0100,478,2,2023-01-01,30,5
1300,2024-01-31 07:11:06.707 +0100,74,2,2023-01-01,30,5
1301,2024-01-31 07:11:06.707 +0100,785,2,2023-01-01,30,5
1302,2024-01-31 07:11:06.707 +0100,398,2,2023-01-01,30,5
1303,2024-01-31 07:11:06.707 +0100,851,2,2023-01-01,30,5
1304,2024-01-31 07:11:06.707 +0100,1332,2,2023-01-01,30,5
1305,2024-01-31 07:11:06.707 +0100,399,2,2023-01-01,30,5
1306,2024-01-31 07:11:06.707 +0100,806,2,2023-01-01,30,5
1307,2024-01-31 07:11:06.707 +0100,159,2,2023-01-01,30,5
1308,2024-01-31 07:11:06.707 +0100,1195,2,2023-01-01,30,5
1309,2024-01-31 07:11:06.707 +0100,401,2,2023-01-01,30,5
1310,2024-01-31 07:11:06.707 +0100,871,2,2023-01-01,30,5
1311,2024-01-31 07:11:06.707 +0100,1199,2,2023-01-01,30,5
1312,2024-01-31 07:11:06.707 +0100,948,2,2023-01-01,30,5
1313,2024-01-31 07:11:06.707 +0100,10,2,2023-01-01,30,5
1314,2024-01-31 07:11:06.707 +0100,1665,2,2023-01-01,30,5
1315,2024-01-31 07:11:06.707 +0100,482,2,2023-01-01,30,5
1316,2024-01-31 07:11:06.707 +0100,1029,2,2023-01-01,30,5
1317,2024-01-31 07:11:06.707 +0100,411,2,2023-01-01,30,5
1318,2024-01-31 07:11:06.707 +0100,860,2,2023-01-01,30,5
1319,2024-01-31 07:11:06.707 +0100,241,2,2023-01-01,30,5
1320,2024-01-31 07:11:06.707 +0100,297,2,2023-01-01,30,5
1321,2024-01-31 07:11:06.707 +0100,769,2,2023-01-01,30,5
1322,2024-01-31 07:11:06.707 +0100,1025,2,2023-01-01,30,5
1323,2024-01-31 07:11:06.707 +0100,812,2,2023-01-01,30,5
1324,2024-01-31 07:11:06.707 +0100,1546,2,2023-01-01,30,5
1325,2024-01-31 07:11:06.707 +0100,1040,2,2023-01-01,30,5
1326,2024-01-31 07:11:06.707 +0100,1152,2,2023-01-01,30,5
1327,2024-01-31 07:11:06.707 +0100,16,2,2023-01-01,30,5
1328,2024-01-31 07:11:06.707 +0100,91,2,2023-01-01,30,5
1329,2024-01-31 07:11:06.707 +0100,1039,2,2023-01-01,30,5
1330,2024-01-31 07:11:06.707 +0100,770,2,2023-01-01,30,5
1331,2024-01-31 07:11:06.707 +0100,1611,2,2023-01-01,30,5
1332,2024-01-31 07:11:06.707 +0100,1321,2,2023-01-01,30,5
1333,2024-01-31 07:11:06.707 +0100,1609,2,2023-01-01,30,5
1334,2024-01-31 07:11:06.707 +0100,18,2,2023-01-01,30,5
1335,2024-01-31 07:11:06.707 +0100,1154,2,2023-01-01,30,5
1336,2024-01-31 07:11:06.707 +0100,94,2,2023-01-01,30,5
1337,2024-01-31 07:11:06.707 +0100,775,2,2023-01-01,30,5
1338,2024-01-31 07:11:06.707 +0100,492,2,2023-01-01,30,5
1339,2024-01-31 07:11:06.707 +0100,1055,2,2023-01-01,30,5
